National Administrator	Account Type	Account Holder Name	Installation ID	Company Registration No	Account Status	Installation Type	Installation Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Installation ID	Installation Name	Permit ID	Permit Entry Date	Permit Expiry Revocation Date	Subsidiary Company	Parent Company	E PRTR identification	Main Address Line	Secondary Address Line	Postal Code	City	Country	Latitude	Longitude	Main Activity	Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Allowance_Allocation_2005	Verified_Emission_2005	Allowance_Allocation_2006	Verified_Emission_2006	Allowance_Allocation_2007	Verified_Emission_2007	Allowance_Allocation_2008	Verified_Emission_2008	Allowance_Allocation_2009	Verified_Emission_2009	Allowance_Allocation_2010	Verified_Emission_2010	Allowance_Allocation_2011	Verified_Emission_2011	Allowance_Allocation_2012	Verified_Emission_2012	Allowance_Allocation_2013	Verified_Emission_2013	Allowance_Allocation_2014	Verified_Emission_2014	Allowance_Allocation_2015	Verified_Emission_2015	Allowance_Allocation_2016	Verified_Emission_2016	Allowance_Allocation_2017	Verified_Emission_2017	Allowance_Allocation_2018	Verified_Emission_2018	Allowance_Allocation_2019	Verified_Emission_2019	Allowance_Allocation_2020	Verified_Emission_2020	Total_Allowance_Allocation_2005	Total_Allowance_Allocation_2006	Total_Allowance_Allocation_2007	Total_Allowance_Allocation_2008	Total_Allowance_Allocation_2009	Total_Allowance_Allocation_2010	Total_Allowance_Allocation_2011	Total_Allowance_Allocation_2012	Total_Allowance_Allocation_2013	Total_Allowance_Allocation_2014	Total_Allowance_Allocation_2015	Total_Allowance_Allocation_2016	Total_Allowance_Allocation_2017	Total_Allowance_Allocation_2018	Total_Allowance_Allocation_2019	Total_Allowance_Allocation_2020
France 	100-Holding Account	GRTGAZ 	197	440117620	closed	Account holder	GRTGAZ	6 rue Raoul Nordling	/	92270	Bois Colombes	France 	197	Station de Saint-Victor	16400059	2002-01-17	2015-03-12		GRTGAZ		La Grange Garraud	/	03140	Saint-Victor	FR	0	0	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	2	182	2	185	3	119	56	93	56	50	56	34	56	427	56	0	0	0	0	0	0		0		0	NA	0	NA	0	NA	0	NA	2	2	3	56	56	56	56	56	0	0	0	0	0	0	0	0
France 	100-Holding Account	GOODYEAR DUNLOP TIRES FRANCE 	198	330139403	closed	Account holder	GOODYEAR DUNLOP TIRES FRANCE	8 rue Lionel Terray	BP 310/	92506	Rueil Malmaison	France 	198	GOODYEAR DUNLOP Tires France Montluçon	05600074	1982-10-15	2016-10-17		GOODYEAR DUNLOP TIRES FRANCE		ZAC de Pasquis	BP 3246/	03106	Montluçon Cedex	FR	0	0	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	37152	20449	37152	16808	37152	14631	29227	15704	29227	11623	29227	12698	29227	10067	29227	9665	15075	9771	14813	8461	14548	9416	14281	3239	0	NA	0	NA	0	NA	0	NA	37152	37152	37152	29227	29227	29227	29227	29227	15075	14813	14548	14281	0	0	0	0
France 	100-Holding Account	LAZZERINI 	199		closed	Account holder	LAZZERINI	DALKIA	33 Place Ronde/	92981	Paris La Défense Cedex	France 	199	DALKIA - Chaufferie de Fontbouillant	05600072	1988-12-05	2012-12-31		MEVIA		36 Rue Blanzat	/	03100	Montluçon	FR	0	0	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	18173	12367	18173	9996	18173	8647	12528	7663	12528	7138	12528	2803	12528	1924	12528	2756										NA		NA		NA		NA	18173	18173	18173	12528	12528	12528	12528	12528	0	0	0	0	0	0	0	0
France 	100-Holding Account	SOCIETE EUROPEENNE D'ISOLATEURS EN VERRE ET COMPOS 	200	542035761	closed	Account holder	SOCIETE EUROPEENNE D'ISOLATEURS EN VERRE ET COMPOS	79 avenue Francois Arago	/	92017	Nanterre	France 	200	SEDIVER	05600099	2005-05-17	2008-08-12		SOCIETE EUROPEENNE D'ISOLATEURS EN VERRE ET COMPOS		Rue de la Verrerie	/	03270	Nanterre	FR	0	0	7-Installations for the manufacture of glass including glass fibre	NA	NA	NA	NA	NA	NA	19054	6164	19054	0	19053	0	NA		NA	Not Reported	NA	Not Reported	NA		NA											NA		NA		NA		NA	19054	19054	19053	0	0	0	0	0	0	0	0	0	0	0	0	0
France 	100-Holding Account	CHU de Clermont Ferrand 	201	266307461	closed	Account holder	CHU de Clermont Ferrand	58 Rue Montalembert	/	63003	Clermont Ferrand Cedex 01	France 	201	CHU de Clermont-Ferrand - Hôpital G .MONTPIED	16300261	2007-09-11	2016-02-18		CHU de Clermont Ferrand		58 rue Montalembert	/	63003	Clermont-Ferrand Cedex 1	FR	0	0	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	11588	11379	11588	10700	11587	10231	9116	8926	9116	8413	9116	9762	9116	8157	9116	9062	7079	9457	6335	8594	0	Not Reported	0		0	NA	0	NA	0	NA	0	NA	11588	11588	11587	9116	9116	9116	9116	9116	7079	6335	0	0	0	0	0	0
France 	100-Holding Account	LAZZERINI 	202		closed	Account holder	LAZZERINI	DALKIA	33 Place Ronde/	92981	Paris La Défense Cedex	France 	202	DALKIA - Chaufferie de Bien Assis	05600126	2005-05-17	2008-08-12		MEVIA		Rue des Merles	/	03100	Montluçon	FR	0	0	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	54	182	54	473	55	167	NA		NA	Not Reported	NA	Not Reported	NA		NA											NA		NA		NA		NA	54	54	55	0	0	0	0	0	0	0	0	0	0	0	0	0
France 	100-Holding Account	BILTUBE 	203	514035922	closed	Account holder	BILTUBE	Biltube	/	43140	Saint Didier en Velay	France 	203	LE CROUZET	05600240	2005-01-01	2014-06-04		BILTUBE		Le Crouzet	/	43140	Saint Didier en Velay	FR	0	0	35-Production of pulp	NA	NA	NA	NA	NA	NA	14074	9641	14074	7975	14075	7876	12093	9277	12093	3040	12093	5699	12093	3398	12093	1370	0	0	0	0	0	Not Reported	0		0	NA	0	NA	0	NA	0	NA	14074	14074	14075	12093	12093	12093	12093	12093	0	0	0	0	0	0	0	0
France 	100-Holding Account	BOUYER LEROUX STRUCTURE 	204	529105843	open	Account holder	BOUYER LEROUX STRUCTURE	L'Etablère		49280	La Séguinière	France 	204	BOUYER LEROUX STRUCTURE Vergongheon	16500027	2005-05-20			IMERYS TC	043IME241	Rue Jean Pomel	BP 10/	43360	Vergongheon	FR	0	0	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	9467	5091	9467	5141	9466	5947	4801	4253	4801	3228	4801	3648	4801	3753	4801	3079	4895	2472	4810	2040	4724	1742	4637	1415	4549	NA	4461	NA	4371	NA	4281	NA	9467	9467	9466	4801	4801	4801	4801	4801	4895	4810	4724	4637	4549	4461	4371	4281
France 	100-Holding Account	AUBERT &amp; DUVAL 	205	380342808	open	Account holder	AUBERT &amp; DUVAL	33 Avenue du Maine	Tour Maine Montparnasse	75755	Paris Cedex 15	France 	205	AUBERT &amp; DUVAL	05600289	2004-09-09			AUBERT &amp; DUVAL	063AUB244	Aciérie des Ancizes	BP 1/	63770	Les Ancizes	FR	6.35954475	21.01932751	24-Production of pig iron or steel	NA	NA	NA	NA	NA	NA	43336	45590	43336	45279	43336	45555	51321	44339	51321	33039	51321	37643	51321	42136	51321	41240	42184	37416	41451	36299	40710	39255	39961	39798	39204	NA	38439	NA	37665	NA	36889	NA	43336	43336	43336	51321	51321	51321	51321	51321	42184	41451	40710	39961	39204	38439	37665	36889
France 	100-Holding Account	IDEX ENERGIES 	206	315871640	closed	Account holder	IDEX ENERGIES	72 Avenue Jean-Baptiste Clément	/	92100	Boulogne Billancourt	France 	206	IDEX ENERGIES - TRELLEBORG	05600326	2002-12-23	2015-02-23		IDEX ENERGIES		TRELLEBORG INDUSTRIES	Zi la Combaude	63000	Clermont Ferrand	FR	0	0	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	11879	11893	15554	11258	15554	11200	10917	11141	10917	10149	10917	10608	10917	9095	10917	9957	5325	9997	4766	9323	0		0		0	NA	0	NA	0	NA	0	NA	11879	15554	15554	10917	10917	10917	10917	10917	5325	4766	0	0	0	0	0	0
France 	100-Holding Account	Manufacture Française des Pneumatiques Michelin 	207		open	Account holder	Manufacture Française des Pneumatiques Michelin	23 place des Carmes Déchaux		63040	Clermont-Ferrand cedex 09	France 	207	Usine Michelin de Cataroux	05600328	2005-05-24			MANUFACTURE FRANCAISE DES PNEUMATIQUES MICHELIN		8 rue de la Grolière	36 rue du Clos-Four/	63100	Clermont Ferrand	FR	0	0	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	93006	74704	93006	73301	93006	68017	73165	54743	73165	29745	73165	32057	73165	25881	73165	26698	32418	25660	31854	17505	31290	18739	30726	18605	30162	NA	29598	NA	29034	NA	28469	NA	93006	93006	93006	73165	73165	73165	73165	73165	32418	31854	31290	30726	30162	29598	29034	28469
France 	100-Holding Account	Manufacture Française des Pneumatiques Michelin 	208		open	Account holder	Manufacture Française des Pneumatiques Michelin	23 place des Carmes Déchaux		63040	Clermont-Ferrand cedex 09	France 	208	Usine Michelin de la Combaude	05600332	2005-05-24			MANUFACTURE FRANCAISE DES PNEUMATIQUES MICHELIN		3 rue de la Charme	/	63100	Clermont Ferrand	FR	0	0	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	27022	20527	27022	20989	27023	20613	21258	14639	21258	11335	21258	15208	21258	12704	21258	9902	10901	6443	10239	5509	11821	5231	11602	4572	11383	NA	11160	NA	10936	NA	10711	NA	27022	27022	27023	21258	21258	21258	21258	21258	10901	10239	11821	11602	11383	11160	10936	10711
France 	100-Holding Account	MARTINEZ 	209		closed	Account holder	MARTINEZ	Manufacture Française des Pneumatiques Michelin	Place des Carmes Déchaux/	63040	Clermont-Ferrand Cedex	France 	209	Michelin - Site de Ladoux	05600333	2005-05-24	2008-10-31		MANUFACTURE FRANCAISE DES PNEUMATIQUES MICHELIN		ZI de Ladoux	/	63118	Cebazat	FR	0	0	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	7540	8576	7540	7531	7539	7842	5932	0	0	0	0	0	0	0	0											NA		NA		NA		NA	7540	7540	7539	5932	0	0	0	0	0	0	0	0	0	0	0	0
France 	100-Holding Account	SOUGNEZ 	210		open	Account holder	SOUGNEZ	CRISTAL UNION	43 Rue de la Libération/	45490	Corbeil	France 	210	CRISTAL UNION ET. DE BOURDON	05600334	1963-11-23			CRISTAL UNION	063SUC249	17 rue TCD de l'Ouragan	BP 2/	63110	Clermont Ferrand	FR	0	0	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	17270	13166	17270	14898	17269	16943	23429	14371	23429	15725	23429	17729	23429	17723	23429	18991	15522	20655	15253	23558	14980	20134	14704	17805	14426	NA	14145	NA	13860	NA	13574	NA	17270	17270	17269	23429	23429	23429	23429	23429	15522	15253	14980	14704	14426	14145	13860	13574
France 	100-Holding Account	PAPETERIES DE GIROUX 	211	388480493	open	Account holder	PAPETERIES DE GIROUX	Giroux Gare	BP 6/	63880	OLLIERGUES	France 	211	PAPETERIES DE GIROUX	05600390	1996-04-24			PAPETERIES DE GIROUX		Giroux Gare	BP 6/	63880	OLLIERGUES	FR	45.41	3.35	9-Industrial plants for the production of (a) pulp from timber or other fibrous materials (b) paper and board	NA	NA	NA	NA	NA	NA	10653	9133	10653	8808	10654	7608	9154	3646	9154	698	9154	892	9154	983	9154	1265	7421	1310	7291	1422	7161	3059	7030	7330	6895	NA	6762	NA	6625	NA	6488	NA	10653	10653	10654	9154	9154	9154	9154	9154	7421	7291	7161	7030	6895	6762	6625	6488
France 	100-Holding Account	COMPAGNIE GENERALE DES PAPIERS 	212	444463640	closed	Account holder	COMPAGNIE GENERALE DES PAPIERS	Avenue de la Gare-Parent	BP 03/	63114	Coudes	France 	212	COMPAGNIE GENERALE DES PAPIERS	05600393	2005-05-17	2008-08-12		COMPAGNIE GENERALE DES PAPIERS	063CGP5123	Avenue de la Gare-Parent	BP 3/	63114	Coudes	FR	0	0	9-Industrial plants for the production of (a) pulp from timber or other fibrous materials (b) paper and board	NA	NA	NA	NA	NA	NA	15095	11466	15095	0	15094	0	NA		NA	Not Reported	NA	Not Reported	NA		NA											NA		NA		NA		NA	15095	15095	15094	0	0	0	0	0	0	0	0	0	0	0	0	0
France 	100-Holding Account	O-I MANUFACTURING FRANCE 	213	339030702	open	Account holder	O-I MANUFACTURING FRANCE	64 boulevard du 11 novembre 1918	/	69100	Villeurbanne	France 	213	O-I MANUFACTURING FRANCE PUY-GUILLAUME	16300107	1981-04-30			O-I MANUFACTURING FRANCE		21 avenue Edouard Vaillant	BP 25/	63290	Puy Guillaume	FR	0	0	31-Manufacture of glass	NA	NA	NA	NA	NA	NA	159750	149435	159750	162486	159750	154273	146941	119618	146941	102943	146941	118619	146941	133204	146941	107348	89368	69607	87816	84305	65757	84932	64548	85601	63325	NA	62089	NA	60839	NA	59585	NA	159750	159750	159750	146941	146941	146941	146941	146941	89368	87816	65757	64548	63325	62089	60839	59585
France 	100-Holding Account	EUROPAFI 	215		open	Account holder	EUROPAFI	BP 32	LONGUES	63270	VIC-LE-COMTE	France 	215	EUROPAFI	05600465	1989-04-26			BANQUE DE FRANCE	063PAP255	Boulevard du Pont des Goules	/	63270	Vic Le Comte	FR	0	0	35-Production of pulp	NA	NA	NA	NA	NA	NA	10312	4255	10312	4249	10311	4451	8112	4908	8112	4981	8112	4639	8112	4280	8112	5293	4727	5485	4645	4997	4562	5203	4478	3942	4393	NA	4307	NA	4220	NA	4133	NA	10312	10312	10311	8112	8112	8112	8112	8112	4727	4645	4562	4478	4393	4307	4220	4133
France 	100-Holding Account	SECANIM SUD EST 	216	403264641	open	Account holder	SECANIM SUD EST	Les Bouillots		03500	Bayet	France 	216	SECANIM SUD EST	05601310	2005-01-01			SARVAL SUD EST		Les Bouillots	/	03500	Bayet	FR	6.729221	14.04234	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	24269	4	24269	36	24269	0	20804	0	20804	0	20804	7469	20804	11537	20804	10663	9447	9322	8454	9472	7488	11956	6551	12243	5644	NA	4766	NA	3916	NA	3098	NA	24269	24269	24269	20804	20804	20804	20804	20804	9447	8454	7488	6551	5644	4766	3916	3098
France 	100-Holding Account	STE DE DISTRIBUTION DE CHALEUR DE MOULINS 	217	513187344	open	Account holder	STE DE DISTRIBUTION DE CHALEUR DE MOULINS	127 Route de Lyon	/	03000	Moulins	France 	217	SDC MOULINS	05601391	2001-08-30			STE DE DISTRIBUTION DE CHALEUR DE MOULINS		127 route de Lyon	/	03000	Moulins	FR	0	0	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	18568	14245	18568	13396	18567	12949	12801	12962	12801	12801	12801	13160	12801	11331	12801	9050	6313	1351	5649	662	5005	551	4381	873	3776	NA	3191	NA	2625	NA	2079	NA	18568	18568	18567	12801	12801	12801	12801	12801	6313	5649	5005	4381	3776	3191	2625	2079
France 	100-Holding Account	CIMENTS CALCIA 	218	654800689	open	Account holder	CIMENTS CALCIA	Les Technodes	/	78931	GUERVILLE cedex	France 	218	CIMENTS CALCIA - Usine de Couvrot	05701701	2005-09-14			CIMENTS CALCIA	051CIM843	BP 07	Couvrot	51300	VITRY-LE-FRANCOIS	FR	0	0	29-Production of cement clinker	NA	NA	NA	NA	NA	NA	865122	836814	865122	810131	865123	867558	945658	691595	945658	767783	945658	732173	945658	828918	945658	757824	744091	831604	731167	713774	718091	672028	704879	660464	691523	NA	678039	NA	664385	NA	650686	NA	865122	865122	865123	945658	945658	945658	945658	945658	744091	731167	718091	704879	691523	678039	664385	650686
France 	100-Holding Account	MC CAIN ALIMENTAIRE 	219	320442726	open	Account holder	MC CAIN ALIMENTAIRE	Parc entreprises de la Motte du Bois	Rue Pierre Jacquart- CS90308	62440	Harnes	France 	219	MC CAIN ALIMENTAIRE MATOUGUES	05700724	2001-07-13			MC CAIN ALIMENTAIRE		Parc agroalimentaire de Matougues	RD 3/	51510	Matougues	FR	0	0	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	34541	19590	34541	24340	34540	24090	27450	24173	27450	21715	27450	24875	27450	23246	27450	23479	21620	24212	26557	25175	26082	25811	25602	28574	25117	NA	24627	NA	24131	NA	23633	NA	34541	34541	34540	27450	27450	27450	27450	27450	21620	26557	26082	25602	25117	24627	24131	23633
France 	100-Holding Account	IMERYS TC 	220	449354224	open	Account holder	IMERYS TC	Parc d'Activités de Limonest	1 rue des Vergers	69760	Limonest	France 	220	IMERYS TC Pargny Sur Saulx 'Le Cul de Fer'	05700795	1986-10-17			IMERYS TC	051IME845	Route de Maurupt	/	51340	Pargny sur Saulx	FR	0	0	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	28286	20623	28286	20403	28286	21476	19445	22868	19445	16635	19445	19677	19445	17216	19445	16765	18534	18383	18213	17323	17886	18005	17558	16410	17224	NA	16888	NA	16549	NA	16208	NA	28286	28286	28286	19445	19445	19445	19445	19445	18534	18213	17886	17558	17224	16888	16549	16208
France 	100-Holding Account	MENU 	221		closed	Account holder	MENU	49 avenue du Village	BP 7/	59244	PETIT FAYT	France 	221	Quotas CO2 Petit Fayt Beurrerie (59)	07001409	2005-05-17	2008-08-13		CANELIA PETIT FAYT BEURRE		49 Avenue du Village	BP 7/	59244	Petit Fayt	FR	0	0	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	14904	13997	14904	13497	14903	14465	NA		NA	Not Reported	NA	Not Reported	NA		NA											NA		NA		NA		NA	14904	14904	14903	0	0	0	0	0	0	0	0	0	0	0	0	0
France 	100-Holding Account	OMYA SAS 	222	562072678	open	Account holder	OMYA SAS	6 Rue Pierre Sémard	/	51240	OMEY	France 	222	OMYA - Usine d'Omey	05701723	1997-01-21			OMYA SAS	051OMY3539	Rue Simone Veil	/	51240	Omey	FR	0	0	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	27787	25177	27787	24137	27788	24338	21860	21729	21860	19080	21860	21125	21860	20742	21860	20299	20245	19820	18118	20171	16048	22166	14041	21754	12096	NA	10213	NA	8392	NA	6639	NA	27787	27787	27788	21860	21860	21860	21860	21860	20245	18118	16048	14041	12096	10213	8392	6639
France 	100-Holding Account	SMURFIT KAPPA PAPIER RECYCLE FRANCE 	223	479701179	open	Account holder	SMURFIT KAPPA PAPIER RECYCLE FRANCE	Allée des Fougères	/	33380	Biganos	France 	223	SKPRF Usine de Rethel	05701178	1983-03-30			SMURFIT KAPPA PAPIER RECYCLE FRANCE		Rue de la Petite Prée	BP 5109/	08300	Sault-les-Rethel	FR	0	0	35-Production of pulp	NA	NA	NA	NA	NA	NA	21409	17914	21409	18636	21410	18471	18396	17187	18396	16377	18396	17360	18396	17573	18396	16287	17148	16318	16850	16792	16549	18047	16245	17836	15937	NA	15626	NA	15311	NA	14996	NA	21409	21409	21410	18396	18396	18396	18396	18396	17148	16850	16549	16245	15937	15626	15311	14996
France 	100-Holding Account	ENGIE ENERGIE SERVICES 	224	552046955	open	Account holder	ENGIE ENERGIE SERVICES	Tour Voltaire	1 Place des Degrés/	92059	Paris La Défense	France 	224	ENGIE ENERGIE SERVICES Chauff. Vert-Bois St-Dizier	05701271	1991-05-24			ENGIE ENERGIE SERVICES		1 rue Jules Renard	/	52100	Saint Dizier	FR	0	0	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	24004	18023	24004	17909	24003	16718	16548	17598	16548	19980	16548	21145	16548	18122	16548	19683	9416	19391	8427	2167	1866	3793	3267	4324	2816	NA	2380	NA	1958	NA	1551	NA	24004	24004	24003	16548	16548	16548	16548	16548	9416	8427	1866	3267	2816	2380	1958	1551
France 	100-Holding Account	GRTGAZ 	225	440117620	open	Account holder	GRTGAZ	6 rue Raoul Nordling	/	92270	Bois Colombes	France 	225	Station de Voisines	05701360	2004-04-23			GRTGAZ		Route de Vauxbons	/	52200	Voisines	FR	0	0	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	45258	63933	45258	55126	45258	48750	23620	48696	23620	39799	23620	36288	23620	32850	23620	48209	38552	51563	34502	51387	30560	38145	26738	46577	23033	NA	19449	NA	15980	NA	12642	NA	45258	45258	45258	23620	23620	23620	23620	23620	38552	34502	30560	26738	23033	19449	15980	12642
France 	100-Holding Account	O-I MANUFACTURING FRANCE 	226	339030702	open	Account holder	O-I MANUFACTURING FRANCE	64 boulevard du 11 novembre 1918	/	69100	Villeurbanne	France 	226	O-I MANUFACTURING FRANCE REIMS	05701475	1989-05-02			O-I MANUFACTURING FRANCE		69 rue Albert Thomas	BP 141/	51055	Reims Cedex	FR	0	0	31-Manufacture of glass	NA	NA	NA	NA	NA	NA	116286	108446	116286	103267	116287	94088	110399	81017	110399	73106	110399	89023	110399	91824	110399	64789	67850	73534	66671	79772	65479	79962	64274	81155	63056	NA	61827	NA	60582	NA	59332	NA	116286	116286	116287	110399	110399	110399	110399	110399	67850	66671	65479	64274	63056	61827	60582	59332
France 	100-Holding Account	SOCCRAM 	227	552055733	open	Account holder	SOCCRAM	Immeuble Wilson 2	80 Av. du Général de Gaulle	92800	Puteaux	France 	227	SOCCRAM Chaufferie de la Croix Rouge (Reims)	05701477	2005-11-10			SOCCRAM		Impasse de la Chaufferie	Route d'Epernay/	51100	Reims	FR	0	0	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	61147	46356	61147	43732	61147	43275	41408	45280	41408	41162	41408	50888	41408	46207	41408	39105	29245	28934	24462	19336	20152	22619	16322	20277	14061	NA	11873	NA	9756	NA	7718	NA	61147	61147	61147	41408	41408	41408	41408	41408	29245	24462	20152	16322	14061	11873	9756	7718
France 	100-Holding Account	HENKEL FRANCE 	228	552117590	closed	Account holder	HENKEL FRANCE	161 rue de Silly	/	92100	Boulogne Billancourt	France 	228	Henkel France Usine de Reims	05701479	2005-05-17	2008-08-12		HENKEL FRANCE		133 rue Léon Faucher	BP 227/	51058	Reims Cedex	FR	0	0	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	11330	237	11330	0	11331	0	NA		NA	Not Reported	NA	Not Reported	NA		NA											NA		NA		NA		NA	11330	11330	11331	0	0	0	0	0	0	0	0	0	0	0	0	0
France 	100-Holding Account	O-I MANUFACTURING FRANCE 	229	339030702	closed	Account holder	O-I MANUFACTURING FRANCE	64 boulevard du 11 novembre 1918	/	69100	Villeurbanne	France 	229	O-I MANUFACTURING FRANCE	05701491	1984-08-14	2010-07-15		O-I MANUFACTURING FRANCE		41 Rue Pierre Maître	/	51053	Reims Cedex	FR	0	0	7-Installations for the manufacture of glass including glass fibre	NA	NA	NA	NA	NA	NA	77345	54738	77345	35102	77344	38798	63797	36937	63797	24753	63797	0	0	0	0											NA		NA		NA		NA	77345	77345	77344	63797	63797	63797	0	0	0	0	0	0	0	0	0	0
France 	100-Holding Account	SOUGNEZ 	230		open	Account holder	SOUGNEZ	CRISTAL UNION	43 Rue de la Libération/	45490	Corbeil	France 	230	CRISTAL UNION Ets de Sillery	05701498	1977-08-03			CRISTAL UNION		Route de Chalons	CS 70005	51500	Sillery	FR	0	0	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	50026	52701	50026	59707	50026	69037	66001	64652	66001	70583	66001	60456	66001	70154	66001	67772	61281	69151	60216	84800	59140	63213	58051	66167	56952	NA	55841	NA	54717	NA	53588	NA	50026	50026	50026	66001	66001	66001	66001	66001	61281	60216	59140	58051	56952	55841	54717	53588
France 	100-Holding Account	TEREOS FRANCE 	231	533247979	open	Account holder	TEREOS FRANCE	11 rue Pasteur		02390	Origny Ste Benoite	France 	231	Sucrerie de Connantre	05701515	2000-10-27			TEREOS		Connantre	/	51230	Fere Champenoise	FR	0	0	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	129830	98756	129830	98239	129830	118835	109800	117994	109800	141516	109800	130237	109800	151869	109800	131035	83946	131236	82489	142550	81013	109335	79523	80291	78016	NA	76495	NA	74955	NA	73408	NA	129830	129830	129830	109800	109800	109800	109800	109800	83946	82489	81013	79523	78016	76495	74955	73408
France 	100-Holding Account	SYRAL HAUSSIMONT 	232	955200324	open	Account holder	SYRAL HAUSSIMONT	23 route de Montepreux	/	51320	HAUSSIMONT	France 	232	SYRAL HAUSSIMONT	05701531	1997-02-24			SYRAL HAUSSIMONT	051AVE769	23 Route de Montepreux	/	51320	HAUSSIMONT	FR	0	0	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	18421	12522	18421	10507	18420	9271	15895	10027	15895	10199	15895	10329	15895	10187	15895	10084	9883	8311	9712	10293	9538	10092	9363	9483	9185	NA	9006	NA	8825	NA	8643	NA	18421	18421	18420	15895	15895	15895	15895	15895	9883	9712	9538	9363	9185	9006	8825	8643
France 	100-Holding Account	VERALLIA FRANCE 	233	722034592	open	Account holder	VERALLIA FRANCE	Tour Carpe Diem, Place des Corolles	Esplanade Nord	92400	COURBEVOIE	France 	233	VERALLIA FRANCE - Oiry	05701543	1992-06-26			VERALLIA FRANCE	2005A157IC	ZI de Oiry	/	51530	Oiry	FR	0	0	31-Manufacture of glass	NA	NA	NA	NA	NA	NA	48001	47714	48001	50153	48001	49551	44534	48785	44534	50682	44534	47692	44534	40042	44534	43991	46676	43345	45865	42533	45045	46638	44216	39004	43378	NA	42533	NA	41676	NA	40817	NA	48001	48001	48001	44534	44534	44534	44534	44534	46676	45865	45045	44216	43378	42533	41676	40817
France 	100-Holding Account	HERMANT 	234		open	Account holder	HERMANT	CHAMTOR	Les Sohettes - Route de Pomacle/BP 20	51110	BAZANCOURT	France 	234	CHAMTOR	05701552	1995-10-11			CHAMTOR		Les Sohettes	Route de Pomacle- CS 30004	51110	Bazancourt	FR	0	0	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	74877	57806	74877	57555	74878	59337	64609	57096	64609	55744	104811	55682	112664	55360	115935	54746	52554	56588	51642	55439	50718	61492	49785	64447	48842	NA	47890	NA	46925	NA	45958	NA	74877	74877	74878	64609	64609	104811	112664	115935	52554	51642	50718	49785	48842	47890	46925	45958
France 	100-Holding Account	SOFREC SOCIETE DES EMBALLAGES MOULES 	235	582033486	open	Account holder	SOFREC SOCIETE DES EMBALLAGES MOULES	48 rue du Pont de la Saule	BP 31/	51230	Fere Champenoise	France 	235	SOFREC SEM	05701560	1994-04-20			SOFREC SOCIETE DES EMBALLAGES MOULES		Fère-Champenoise	BP 31/	51230	Fere Champenoise	FR	0	0	9-Industrial plants for the production of (a) pulp from timber or other fibrous materials (b) paper and board	NA	NA	NA	NA	NA	NA	4785	3927	4785	4325	4784	4652	4112	4463	4112	4309	4112	4943	4112	4986	4112	5101	3448	4443	3086	4775	4160	4631	4083	4569	4006	NA	3928	NA	3848	NA	3769	NA	4785	4785	4784	4112	4112	4112	4112	4112	3448	3086	4160	4083	4006	3928	3848	3769
France 	100-Holding Account	DORIDAM 	236		closed	Account holder	DORIDAM	Ets de Bazancourt	Route de Pomacle/BP 10	51110	Bazancourt	France 	236	CRISTAL UNION Ets de Chalons	05701704	2005-05-17	2008-08-12		CRISTAL UNION		Route de Troyes	/	51510	Fagnières	FR	0	0	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	44592	0	44592	0	44591	0	NA		NA	Not Reported	NA	Not Reported	NA		NA											NA		NA		NA		NA	44592	44592	44591	0	0	0	0	0	0	0	0	0	0	0	0	0
