National Administrator	Account Type	Account Holder Name	Installation ID	Company Registration No	Account Status	Installation Type	Installation Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Installation ID	Installation Name	Permit ID	Permit Entry Date	Permit Expiry Revocation Date	Subsidiary Company	Parent Company	E PRTR identification	Main Address Line	Secondary Address Line	Postal Code	City	Country	Latitude	Longitude	Main Activity	Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Allowance_Allocation_2005	Verified_Emission_2005	Allowance_Allocation_2006	Verified_Emission_2006	Allowance_Allocation_2007	Verified_Emission_2007	Allowance_Allocation_2008	Verified_Emission_2008	Allowance_Allocation_2009	Verified_Emission_2009	Allowance_Allocation_2010	Verified_Emission_2010	Allowance_Allocation_2011	Verified_Emission_2011	Allowance_Allocation_2012	Verified_Emission_2012	Allowance_Allocation_2013	Verified_Emission_2013	Allowance_Allocation_2014	Verified_Emission_2014	Allowance_Allocation_2015	Verified_Emission_2015	Allowance_Allocation_2016	Verified_Emission_2016	Allowance_Allocation_2017	Verified_Emission_2017	Allowance_Allocation_2018	Verified_Emission_2018	Allowance_Allocation_2019	Verified_Emission_2019	Allowance_Allocation_2020	Verified_Emission_2020	Total_Allowance_Allocation_2005	Total_Allowance_Allocation_2006	Total_Allowance_Allocation_2007	Total_Allowance_Allocation_2008	Total_Allowance_Allocation_2009	Total_Allowance_Allocation_2010	Total_Allowance_Allocation_2011	Total_Allowance_Allocation_2012	Total_Allowance_Allocation_2013	Total_Allowance_Allocation_2014	Total_Allowance_Allocation_2015	Total_Allowance_Allocation_2016	Total_Allowance_Allocation_2017	Total_Allowance_Allocation_2018	Total_Allowance_Allocation_2019	Total_Allowance_Allocation_2020
Germany	100-Holding Account	Dyckerhoff GmbH 	105	HRB 27594 Amtsgericht Wiesbaden	open	Account holder	Dyckerhoff GmbH	Biebricher Str. 68		65203	Wiesbaden	Germany	105	Drehofenanlage 8 Lengerich	14230-0034	2005-01-01		-	Dyckerhoff GmbH	0	Lienener Str. 89		49525	Lengerich	DE	NA	NA	29-Production of cement clinker	NA	NA	NA	NA	NA	NA	871510	753460	871510	781063	871510	755678	732308	715238	732308	596440	732308	561879	732308	632882	732308	693245	690864	629216	678864	757302	666723	699146	654456	677056	642056	NA	629536	NA	616860	NA	604140	NA	871510	871510	871510	732308	732308	732308	732308	732308	690864	678864	666723	654456	642056	629536	616860	604140
Germany	100-Holding Account	Dyckerhoff GmbH 	106	HRB 27594 Amtsgericht Wiesbaden	closed	Account holder	Dyckerhoff GmbH	Biebricher Str. 68		65203	Wiesbaden	Germany	106	Drehofen Neubeckum	14230-0035	2005-01-01		-	-	0	Dyckerhoffstraße 85		59269	Beckum	DE	NA	NA	6-Installations for the production of cement clinker in rotary kilns or lime in rotary kilns or in other furnaces	NA	NA	NA	NA	NA	NA	483156	0	483156	23696	483156	0	NA		NA	Not Reported	NA	Not Reported	NA		NA											NA		NA		NA		NA	483156	483156	483156	0	0	0	0	0	0	0	0	0	0	0	0	0
Germany	100-Holding Account	Dyckerhoff GmbH 	107	HRB 27594 Amtsgericht Wiesbaden	open	Account holder	Dyckerhoff GmbH	Biebricher Str. 68		65203	Wiesbaden	Germany	107	DY-Werk Geseke	14230-0036	2005-01-01		-	Dyckerhoff GmbH	0	Schneidweg 28-30		59590	Geseke	DE	NA	NA	29-Production of cement clinker	NA	NA	NA	NA	NA	NA	327853	248643	327853	234841	327853	268743	309970	283487	309970	231496	309970	230619	309970	265261	309970	222993	228359	212000	224392	223115	220379	253621	216325	290283	212226	NA	208088	NA	203898	NA	199693	NA	327853	327853	327853	309970	309970	309970	309970	309970	228359	224392	220379	216325	212226	208088	203898	199693
Germany	100-Holding Account	Spenner GmbH &amp; Co. KG 	108	HRA 3430 Amtsgericht Paderborn	open	Account holder	Spenner GmbH &amp; Co. KG	Bahnhofstraße 20		59597	Erwitte	Germany	108	Spenner Zement Drehrohrofenanlage	14230-0037	2005-01-01		-	-	0	Hüchtchenweg 2		59597	Erwitte	DE	NA	NA	29-Production of cement clinker	NA	NA	NA	NA	NA	NA	586309	560966	586309	564223	586309	504867	553219	542710	710532	561925	679001	532953	679001	570255	679001	576057	507898	502152	499077	586151	490151	533719	481132	622388	472017	NA	462813	NA	453493	NA	444142	NA	586309	586309	586309	553219	710532	679001	679001	679001	507898	499077	490151	481132	472017	462813	453493	444142
Germany	100-Holding Account	HeidelbergCement AG 	109	HRB 330082 Amtsgericht Mannheim	open	Account holder	HeidelbergCement AG	Berliner Straße 6		69120	Heidelberg	Germany	109	Zementwerk Burglengenfeld	14230-0038	2005-01-01		-	-	0	Schmidmühlener Straße 30		93133	Burglengenfeld	DE	NA	NA	29-Production of cement clinker	NA	NA	NA	NA	NA	NA	836850	869206	836850	890994	836850	972973	857741	835604	857741	824554	857741	818662	857741	896009	857741	865492	762294	887782	749042	902951	735635	826367	722094	885411	708409	NA	694591	NA	680601	NA	666562	NA	836850	836850	836850	857741	857741	857741	857741	857741	762294	749042	735635	722094	708409	694591	680601	666562
Germany	100-Holding Account	Märker Zement GmbH 	110	HRB 146 Amtsgericht Augsburg	open	Account holder	Märker Zement GmbH	Oskar-Märker-Straße 24		86655	Harburg	Germany	110	Drehrohrofen 7	14230-0039	2005-01-01		-	-	0	Oskar-Märker-Straße 24		86655	Harburg	DE	NA	NA	29-Production of cement clinker	NA	NA	NA	NA	NA	NA	696250	660769	696250	603336	696250	712458	652838	603060	652838	621127	652838	602424	652838	625853	652838	624241	585764	595610	575590	606291	565296	640813	554895	545561	544382	NA	533766	NA	523019	NA	512234	NA	696250	696250	696250	652838	652838	652838	652838	652838	585764	575590	565296	554895	544382	533766	523019	512234
Germany	100-Holding Account	HeidelbergCement AG 	111	HRB 330082 Amtsgericht Mannheim	open	Account holder	HeidelbergCement AG	Berliner Str. 6		69120	Heidelberg	Germany	111	Zementwerk Hannover	14230-0040	2005-01-01		-	-	0	Lohweg 34		30559	Niedersachsen	DE	NA	NA	29-Production of cement clinker	NA	NA	NA	NA	NA	NA	595910	571433	595910	544733	595910	591798	475558	546665	475558	565030	475558	502723	475558	556919	475558	560337	519488	523421	510465	447247	501336	495135	492112	522800	482788	NA	473374	NA	463842	NA	454277	NA	595910	595910	595910	475558	475558	475558	475558	475558	519488	510465	501336	492112	482788	473374	463842	454277
Germany	100-Holding Account	Holcim (Süddeutschland) GmbH 	112	HRB 411357 Amtsgericht Stuttgart	open	Account holder	Holcim (Süddeutschland) GmbH	Dormettinger Str. 25		72359	Dotternhausen	Germany	112	Drehrohrofen Dotternhausen	14230-0041	2005-01-01		-	-	06-08-7897669	Dormettinger Str.25		72359	Dotternhausen	DE	NA	NA	6-Installations for the production of cement clinker in rotary kilns or lime in rotary kilns or in other furnaces	NA	NA	NA	NA	NA	NA	292595	360948	465267	399462	378931	405276	283140	408227	283140	289828	499602	498422	426531	501022	426531	507028	483000	411183	474611	495229	466123	474088	457547	529536	448878	NA	440125	NA	431262	NA	422369	NA	292595	465267	378931	283140	283140	499602	426531	426531	483000	474611	466123	457547	448878	440125	431262	422369
Germany	100-Holding Account	Holcim (Süddeutschland) GmbH 	113	HRB 411357 Amtsgericht Stuttgart	open	Account holder	Holcim (Süddeutschland) GmbH	Dormettinger Str. 25		72359	Dotternhausen	Germany	113	Anlage zum Brennen von Ölschiefer - Blöcke 1bis 4	14230-0042	2005-01-01		-	-	06-08-9632379	Dormettinger Str. 25		72359	Dotternhausen	DE	NA	NA	29-Production of cement clinker	NA	NA	NA	NA	NA	NA	105435	68056	105435	85861	105435	83944	93752	85897	93752	95456	93752	84827	93752	155037	167763	192383	115947/32548*****	192883	113933/31982*****	205457	111895/31416*****	193488	109837/30849*****	202021	107756/30283*****	NA	105654/29717*****	NA	103527/29150*****	NA	101392/28584*****	NA	105435	105435	105435	93752	93752	93752	93752	167763	148495	145915	143311	140686	138039	135371	132677	129976
Germany	100-Holding Account	Holcim (Süddeutschland) GmbH 	114	HRB 411357 Amtsgericht Stuttgart	closed	Account holder	Holcim (Süddeutschland) GmbH	Dormettinger Str. 25		72359	Dotternhausen	Germany	114	Anlage zum Brennen von Ölschiefer - Block 3	14230-0043	2005-01-01	2012-01-19	-	-	06-08-9632379	Dormettinger Str. 25		72359	Dotternhausen	DE	NA	NA	6-Installations for the production of cement clinker in rotary kilns or lime in rotary kilns or in other furnaces	NA	NA	NA	NA	NA	NA	35887	38486	35887	32636	35887	44342	34559	26674	34559	28925	34559	44380	34559		0											NA		NA		NA		NA	35887	35887	35887	34559	34559	34559	34559	0	0	0	0	0	0	0	0	0
Germany	100-Holding Account	Deuna Zement GmbH 	116	HRB 400363 Amtsgericht Jena	open	Account holder	Deuna Zement GmbH	Industriestraße 7		37355	Deuna	Germany	116	Drehöfen  Deuna	14230-0045	2005-01-01		-	Dyckerhoff GmbH Wiesbaden	0	Industriestraße 7		37355	Deuna	DE	NA	NA	29-Production of cement clinker	NA	NA	NA	NA	NA	NA	648717	919888	648717	786460	890496	1158456	887121	1152255	887121	1077966	887121	1064341	887121	1105118	914121	1067925	934488	987797	918257	993541	901835	937568	885241	1016804	868469	NA	851534	NA	834388	NA	817182	NA	648717	648717	890496	887121	887121	887121	887121	914121	934488	918257	901835	885241	868469	851534	834388	817182
Germany	100-Holding Account	Südbayerisches Portland-Zementwerk Gebr. Wiesböck &amp; Co. GmbH 	117	HRB 55 Amtsgericht Traunstein	open	Account holder	Südbayerisches Portland-Zementwerk Gebr. Wiesböck &amp; Co. GmbH	Sinning 1		83101	Rohrdorf	Germany	117	Werk SPZ Rohrdorf	14230-0047	2005-01-01		-	-	0	Sinning 1		83101	Rohrdorf	DE	NA	NA	29-Production of cement clinker	NA	NA	NA	NA	NA	NA	585843	631087	585843	760963	585843	707377	729253	677914	729253	631972	729253	666564	729253	694336	729253	671945	673917	672567	662212	730492	650369	712094	638403	775066	626307	NA	614094	NA	601729	NA	589321	NA	585843	585843	585843	729253	729253	729253	729253	729253	673917	662212	650369	638403	626307	614094	601729	589321
Germany	100-Holding Account	Südbayerisches Portland-Zementwerk Gebr. Wiesböck &amp; Co. GmbH 	118	HRB 55 Amtsgericht Traunstein	closed	Account holder	Südbayerisches Portland-Zementwerk Gebr. Wiesböck &amp; Co. GmbH	Sinning 1		83101	Rohrdorf	Germany	118	Südbayerisches Portland-Zementwerk - Kiefersfelden	14230-0048	2005-01-01		-	-	0	Sinnring 1		83101	Rohrdorf	DE	NA	NA	6-Installations for the production of cement clinker in rotary kilns or lime in rotary kilns or in other furnaces	NA	NA	NA	NA	NA	NA	175303	0	175303		175303		NA		NA	Not Reported	NA	Not Reported	NA		NA											NA		NA		NA		NA	175303	175303	175303	0	0	0	0	0	0	0	0	0	0	0	0	0
Germany	100-Holding Account	Portland Zementwerke Seibel und Söhne GmbH &amp; Co. KG 	119	HRA 3417 Amtsgericht Paderborn	open	Account holder	Portland Zementwerke Seibel und Söhne GmbH &amp; Co. KG	Berger Straße 100		59597	Erwitte	Germany	119	Drehrohrofen - Rohmühle - Zementmühle	14230-0049	2005-01-01		-	-	0	Berger Straße 100		59597	Erwitte	DE	NA	NA	29-Production of cement clinker	NA	NA	NA	NA	NA	NA	456064	417686	456064	443879	456064	416723	461093	417980	461093	409566	461093	346832	461093	412141	592869	372597	422363	304603	415027	304584	407605	310972	400105	352207	392525	NA	384870	NA	377121	NA	369344	NA	456064	456064	456064	461093	461093	461093	461093	592869	422363	415027	407605	400105	392525	384870	377121	369344
Germany	100-Holding Account	Zement- und Kalkwerke Otterbein GmbH &amp; Co. KG 	121	HRA 431 Amtsgericht Fulda	open	Account holder	Zement- und Kalkwerke Otterbein GmbH &amp; Co. KG	Hauptstraße 50		36137	Großenlüder	Germany	121	Anlage zum Herstellen von Kalk	14240-0001	2005-01-01		-	-	0	Hauptstraße 50		36137	Großenlüder	DE	NA	NA	30-Production of lime, or calcination of dolomite/magnesite	NA	NA	NA	NA	NA	NA	84428	57257	84428	57571	84428	68270	73809	57210	73809	52870	73809	49883	73809	69137	73809	68990	42387	71206	41651	62565	40906	55731	40153	62819	39393	NA	38625	NA	37847	NA	37066	NA	84428	84428	84428	73809	73809	73809	73809	73809	42387	41651	40906	40153	39393	38625	37847	37066
Germany	100-Holding Account	Wünschendorfer Dolomitwerk GmbH 	122	HRB 203348 Amtsgericht Jena	open	Account holder	Wünschendorfer Dolomitwerk GmbH	Geraer Str. 34		07570	Wünschendorf	Germany	122	Wünschendorfer Dolomitwerk GmbH	14240-0002	2005-01-01		-	-	0	Geraer Str. 34		07570	Wünschendorf	DE	NA	NA	30-Production of lime, or calcination of dolomite/magnesite	NA	NA	NA	NA	NA	NA	187562	165029	187562	164005	187562	166827	193574	111458	193574	115262	193574	124096	193574	132567	193574	124552	131382	123674	129100	122072	126791	112473	124458	103850	122100	NA	119719	NA	117309	NA	114890	NA	187562	187562	187562	193574	193574	193574	193574	193574	131382	129100	126791	124458	122100	119719	117309	114890
Germany	100-Holding Account	Fels-Werke GmbH 	123	HRB 111240 Amtsgericht Braunschweig	open	Account holder	Fels-Werke GmbH	Geheimrat-Ebert-Str. 12	Kalkwerk   Kaltes Tal	38640	Goslar	Germany	123	Fels KG NSO Katlenburg-Lindau	14240-0004	2005-01-01		-	-	0	Steinberg 201		37191	Kaltenburg-Lindau	DE	NA	NA	30-Production of lime, or calcination of dolomite/magnesite	NA	NA	NA	NA	NA	NA	54626	49723	54626	46545	54626	51850	43183	43679	43183	34553	43183	44335	62170	61952	66917	62762	41596	43746	40874	63650	40143	59557	39404	60639	38658	NA	37904	NA	37141	NA	36375	NA	54626	54626	54626	43183	43183	43183	62170	66917	41596	40874	40143	39404	38658	37904	37141	36375
Germany	100-Holding Account	Fels-Werke GmbH 	124	HRB 111240 Amtsgericht Braunschweig	open	Account holder	Fels-Werke GmbH	Geheimrat-Ebert-Str. 12	Kalkwerk   Kaltes Tal	38640	Goslar	Germany	124	Fels KÜ GGR 5 Rüdersdorf	14240-0005	2005-01-01		-	-	12-30642900000	Frankfurter Chaussee		15562	Rüdersdorf	DE	NA	NA	30-Production of lime, or calcination of dolomite/magnesite	NA	NA	NA	NA	NA	NA	187204	146016	187204	152926	187204	139951	208663	235549	208663	190408	208663	213751	208663	234398	208663	209820	152822	217784	150168	237262	147482	225936	144769	226419	142026	NA	139256	NA	136452	NA	133639	NA	187204	187204	187204	208663	208663	208663	208663	208663	152822	150168	147482	144769	142026	139256	136452	133639
Germany	100-Holding Account	Fels-Werke GmbH 	125	HRB 111240 Amtsgericht Braunschweig	open	Account holder	Fels-Werke GmbH	Geheimrat-Ebert-Str. 12	Kalkwerk   Kaltes Tal	38640	Goslar	Germany	125	Fels KH NSO 1-5 Rübeland	14240-0006	2005-01-01		-	-	18045	Rübeland		38889	Rübeland	DE	NA	NA	30-Production of lime, or calcination of dolomite/magnesite	NA	NA	NA	NA	NA	NA	153646	225278	153646	196629	153646	241908	172866	234959	172866	172012	289969	174350	233666	199754	233666	186558	160527	195646	157739	191490	154918	196662	152068	201890	149186	NA	146277	NA	143332	NA	140376	NA	153646	153646	153646	172866	172866	289969	233666	233666	160527	157739	154918	152068	149186	146277	143332	140376
Germany	100-Holding Account	Fels-Werke GmbH 	126	HRB 111240 Amtsgericht Braunschweig	open	Account holder	Fels-Werke GmbH	Geheimrat-Ebert-Str. 12	Kalkwerk   Kaltes Tal	38640	Goslar	Germany	126	Fels KK RSO 1-4 Rübeland	14240-0007	2005-01-01		-	-	18044	Rübeland		38889	Rübeland	DE	NA	NA	30-Production of lime, or calcination of dolomite/magnesite	NA	NA	NA	NA	NA	NA	240309	192823	240309	251729	240309	268467	264185	254290	264185	174403	264185	175950	264185	215874	264185	229725	204267	222515	200719	192070	197129	201826	193502	222263	189836	NA	186134	NA	182386	NA	178625	NA	240309	240309	240309	264185	264185	264185	264185	264185	204267	200719	197129	193502	189836	186134	182386	178625
Germany	100-Holding Account	Fels-Werke GmbH 	127	HRB 111240 Amtsgericht Braunschweig	open	Account holder	Fels-Werke GmbH	Geheimrat-Ebert-Str. 12	Kalkwerk   Kaltes Tal	38640	Goslar	Germany	127	Fels KM DSO 5-8 Seesen	14240-0008	2005-01-01		-	-	03-01-01227571140	Wildemannstr. 24		38723	Seesen	DE	NA	NA	30-Production of lime, or calcination of dolomite/magnesite	NA	NA	NA	NA	NA	NA	223909	166831	223909	164295	223909	164034	470480	411732	470480	353127	470480	411069	470480	412076	470480	402469	324046	354845	318418	338262	312723	335875	306969	365667	301153	NA	295281	NA	289335	NA	283369	NA	223909	223909	223909	470480	470480	470480	470480	470480	324046	318418	312723	306969	301153	295281	289335	283369
Germany	100-Holding Account	Fels-Werke GmbH 	128	HRB 111240 Amtsgericht Braunschweig	open	Account holder	Fels-Werke GmbH	Geheimrat-Ebert-Str. 12	Kalkwerk   Kaltes Tal	38640	Goslar	Germany	128	Fels KK NSO 4-5 Rübeland	14240-0009	2005-01-01		-	-	18044	Rübeland		38889	Rübeland	DE	NA	NA	30-Production of lime, or calcination of dolomite/magnesite	NA	NA	NA	NA	NA	NA	118772	74077	118772	76413	118772	76944	100235	69843	100235	69074	100235	73288	100235	59429	100235	32549	26278	50101	51643	66599	50719	62665	49786	60906	48843	NA	47890	NA	46926	NA	45958	NA	118772	118772	118772	100235	100235	100235	100235	100235	26278	51643	50719	49786	48843	47890	46926	45958
Germany	100-Holding Account	Fels-Werke GmbH 	129	HRB 111240 Amtsgericht Braunschweig	open	Account holder	Fels-Werke GmbH	Geheimrat-Ebert-Str. 12	Kalkwerk   Kaltes Tal	38640	Goslar	Germany	129	Fels KR GGR Rübeland	14240-0010	2005-01-01		-	-	18043	Rübeland		38889	Rübeland	DE	NA	NA	30-Production of lime, or calcination of dolomite/magnesite	NA	NA	NA	NA	NA	NA	102155	103550	102155	102593	102155	101037	132989	104983	132989	103245	132989	78410	132989	82939	132989	73413	84947	100054	83472	97523	81979	96693	80471	98672	78946	NA	77407	NA	75848	NA	74284	NA	102155	102155	102155	132989	132989	132989	132989	132989	84947	83472	81979	80471	78946	77407	75848	74284
Germany	100-Holding Account	Fels-Werke GmbH 	130	HRB 111240 Amtsgericht Braunschweig	open	Account holder	Fels-Werke GmbH	Geheimrat-Ebert-Str. 12	Kalkwerk   Kaltes Tal	38640	Goslar	Germany	130	Fels KA NSO RSO Saal a.d. Donau	14240-0011	2005-01-01		-	-	06-09-273-0333-0001	Werkstr. 25		93342	Saal a. d. Donau	DE	NA	NA	30-Production of lime, or calcination of dolomite/magnesite	NA	NA	NA	NA	NA	NA	330445	267271	330445	292937	330445	303291	245359	366209	245359	279361	401860	299180	404463	333805	384484	319355	245365	330032	241103	305531	236791	281564	232434	291974	228030	NA	223584	NA	219082	NA	214564	NA	330445	330445	330445	245359	245359	401860	404463	384484	245365	241103	236791	232434	228030	223584	219082	214564
Germany	100-Holding Account	Kalkwerke H. Oetelshofen GmbH &amp; Co. KG 	131	HRA 15328 Amtsgericht Wuppertal	open	Account holder	Kalkwerke H. Oetelshofen GmbH &amp; Co. KG	Hahnenfurth 5		42327	Wuppertal	Germany	131	Kalkbrennofenanlage	14240-0012	2005-01-01		-	-	0	Hahnenfurth 5		42327	Wuppertal	DE	NA	NA	30-Production of lime, or calcination of dolomite/magnesite	NA	NA	NA	NA	NA	NA	160904	169561	160904	163372	160904	265089	330898	250450	330898	221027	330898	256765	330898	279726	342116	294031	254187/77047*****	263898	249772/75707*****	269636	245305/74366*****	261370	240791/73026*****	249109	236229/71685*****	NA	231623/70344*****	NA	226959/69004*****	NA	222279/67663*****	NA	160904	160904	160904	330898	330898	330898	330898	342116	331234	325479	319671	313817	307914	301967	295963	289942
Germany	100-Holding Account	Fels-Werke GmbH 	132	HRB 111240 Amtsgericht Braunschweig	open	Account holder	Fels-Werke GmbH	Geheimrat-Ebert-Str. 12	Kalkwerk   Kaltes Tal	38640	Goslar	Germany	132	Fels KK GGR 6	14240-0013	2005-01-01		-	-	18044	Rübeland		38889	Rübeland	DE	NA	NA	30-Production of lime, or calcination of dolomite/magnesite	NA	NA	NA	NA	NA	NA	103988	118193	103988	102970	103988	99280	137184	89513	137184	34745	137184	100458	137184	108238	137184	103015	82820	80585	81382	88695	79927	87494	78456	91529	76970	NA	75469	NA	73949	NA	72424	NA	103988	103988	103988	137184	137184	137184	137184	137184	82820	81382	79927	78456	76970	75469	73949	72424
Germany	100-Holding Account	Rheinkalk GmbH 	133	HRB 13596 Amtgericht Wuppertal	open	Account holder	Rheinkalk GmbH	Am Kalkstein 1		42489	Wülfrath	Germany	133	Kalkwerk Istein	14240-0014	2005-01-01		-	-	0	Am Kehrenweg 10		79588	Efringen-Kirchen	DE	NA	NA	30-Production of lime, or calcination of dolomite/magnesite	NA	NA	NA	NA	NA	NA	209004	201449	209004	217566	209004	215403	203924	176625	203924	155452	253418	151297	278610	166080	278610	157937	179328	114522	176213	99286	86531	113258	169877	181861	166659/99739*****	NA	163409/97874*****	NA	160119/96009*****	NA	156817/94144*****	NA	209004	209004	209004	203924	203924	253418	278610	278610	179328	176213	86531	169877	266398	261283	256128	250961
Germany	100-Holding Account	Kalkwerk Rygol GmbH &amp; Co. KG 	134	HRA 3209 Amtsgericht Regensburg	open	Account holder	Kalkwerk Rygol GmbH &amp; Co. KG	Deuerlinger Str. 43		93351	Painten b. Kelheim	Germany	134	Erdgasbefeuerter Ringschachtofen	14240-0016	2005-01-01		-	-	0	Deuerlinger Str. 43		93351	Painten b. Kelheim	DE	NA	NA	30-Production of lime, or calcination of dolomite/magnesite	NA	NA	NA	NA	NA	NA	26475	22116	26475	20678	26475	34347	30378	28679	30378	24258	30378	18795	30378	28498	30378	22545	22639	20902	22246	17423	21848	20052	21446	20947	21040	NA	20629	NA	20214	NA	19797	NA	26475	26475	26475	30378	30378	30378	30378	30378	22639	22246	21848	21446	21040	20629	20214	19797
Germany	100-Holding Account	Rheinkalk GmbH 	135	HRB 13596 Amtgericht Wuppertal	closed	Account holder	Rheinkalk GmbH	Am Kalkstein 1		42489	Wülfrath	Germany	135	Werk Hastenrath - Anlage zum Brennen von Kalkstein	14240-0017	2005-01-01	2012-07-05	-	-	0	Albertstraße 57		52249	Eschweiler-Hastenrath	DE	NA	NA	6-Installations for the production of cement clinker in rotary kilns or lime in rotary kilns or in other furnaces	NA	NA	NA	NA	NA	NA	56290	36709	56290	39554	56290	41969	40002	44697	40002	35346	40002	36313	40002	41882	40002	16258										NA		NA		NA		NA	56290	56290	56290	40002	40002	40002	40002	40002	0	0	0	0	0	0	0	0
Germany	100-Holding Account	Calcis Lienen GmbH &amp; Co. KG 	136	HRA 4931 Registergericht Gelsenkirchen	open	Account holder	Calcis Lienen GmbH &amp; Co. KG	Zum Vogelsberg 12		45721	Haltern am See	Germany	136	Anlage zum Brennen von Kalkstein	14240-0018	2005-01-01		-	-	06-05-500-0954102	Bilker Str. 30		48493	Wettringen	DE	NA	NA	30-Production of lime, or calcination of dolomite/magnesite	NA	NA	NA	NA	NA	NA	46159	37972	46159	36255	46159	37979	44049	34135	44049	30495	44049	27057	44049	25963	44049	6959	6646	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	46159	46159	46159	44049	44049	44049	44049	44049	6646	0	0	0	0	0	0	0
Germany	100-Holding Account	Rheinkalk Grevenbrück GmbH 	137	HRB 5832 Amtsgericht Siegen	open	Account holder	Rheinkalk Grevenbrück GmbH	Siegener Straße 1		57368	Lennestadt	Germany	137	Dolomitbrennanlage Grevenbrück	14240-0019	2005-01-01		-	-	0	Siegener Straße 1		57368	Lennestadt	DE	NA	NA	30-Production of lime, or calcination of dolomite/magnesite	NA	NA	NA	NA	NA	NA	78679	74020	78679	73984	78679	76456	71301	63294	71301	51102	71301	72751	71301	68659	71301	47821	53959	37638	53022	56543	52074	17156	0	0	0	NA	0	NA	0	NA	0	NA	78679	78679	78679	71301	71301	71301	71301	71301	53959	53022	52074	0	0	0	0	0
Germany	100-Holding Account	Schaefer Kalk GmbH &amp; Co. KG 	138	HRA 2126 Amtsgericht Montabaur	open	Account holder	Schaefer Kalk GmbH &amp; Co. KG	Louise-Seher-Str. 6		65582	Diez	Germany	138	Kalkbrennanlage Steeden	14240-0020	2005-01-01		-	-	0	Steedener Hauptstraße		65594	Runkel	DE	NA	NA	30-Production of lime, or calcination of dolomite/magnesite	NA	NA	NA	NA	NA	NA	197508	141836	197508	142377	193790	130153	147055	138251	147055	90280	147055	95390	147055	270430	347429	261809	185262	244019	182044	217832	178789/23523*****	256807	175499/48178*****	282471	172174/47294*****	NA	168817/46409*****	NA	165417/45525*****	NA	162006/44640*****	NA	197508	197508	193790	147055	147055	147055	147055	347429	185262	182044	202312	223677	219468	215226	210942	206646
Germany	100-Holding Account	Schaefer Kalk GmbH &amp; Co. KG 	139	HRA 2126 Amtsgericht Montabaur	open	Account holder	Schaefer Kalk GmbH &amp; Co. KG	Louise-Seher-Str. 6		65582	Diez	Germany	139	Kalkbrennanlage Hahnstätten	14240-0021	2005-01-01		-	-	0	Aarstraße		65623	Hahnstätten	DE	NA	NA	30-Production of lime, or calcination of dolomite/magnesite	NA	NA	NA	NA	NA	NA	392580	319918	392580	361541	335746	365402	345378	336017	345378	278850	345378	326052	345378	349083	345378	315821	337887	347962	332018	319119	326080	329819	320081	312069	314016	NA	307893	NA	301693	NA	295472	NA	392580	392580	335746	345378	345378	345378	345378	345378	337887	332018	326080	320081	314016	307893	301693	295472
Germany	100-Holding Account	Calcis Warstein GmbH &amp; Co. KG 	140	HRA 3513 Amtsgericht Arnsberg	open	Account holder	Calcis Warstein GmbH &amp; Co. KG	Rangetriftweg 108		59581	Warstein	Germany	140	Warsteiner Kalkwerk	14240-0022	2005-01-01		-	-	06-05-900-0840277	Rangetriftweg 108		59581	Warstein	DE	NA	NA	30-Production of lime, or calcination of dolomite/magnesite	NA	NA	NA	NA	NA	NA	112504	112024	112504	102190	112504	98248	113359	94936	113359	78455	113359	91145	113359	108604	180363	132569	79518/52064*****	120628	78137/51159*****	147357	76740/50253*****	137739	75328/49347*****	130599	73900/48441*****	NA	72459/47535*****	NA	71000/46629*****	NA	69536/45723*****	NA	112504	112504	112504	113359	113359	113359	113359	180363	131582	129296	126993	124675	122341	119994	117629	115259
Germany	100-Holding Account	Walhalla Kalk GmbH &amp; Co. KG 	141	HRA 2056 Amtsgericht Regensburg	open	Account holder	Walhalla Kalk GmbH &amp; Co. KG	Donaustaufer Str. 207		93055	Regensburg	Germany	141	Kalkwerk Walhalla	14240-0023	2005-01-01		-	Walhalla Kalk GmbH &amp; Co. KG	0	Donaustaufer Str. 207		93055	Regensburg	DE	NA	NA	30-Production of lime, or calcination of dolomite/magnesite	NA	NA	NA	NA	NA	NA	198042	150172	198042	164115	198042	164367	175305	166361	211130	145541	295648	168354	266105	154056	264363	173516	139078	96973	136663	93416	134219	95173	131749	177822	129253/102790*****	NA	126732/100868*****	NA	124181/98945*****	NA	121620/97023*****	NA	198042	198042	198042	175305	211130	295648	266105	264363	139078	136663	134219	131749	232043	227600	223126	218643
Germany	100-Holding Account	Nikolaus Müller Kalkwerk-Natursteinwerke GmbH u. Co KG Ahütte 	142	HRA 11357  Amtsgericht Wittlich	open	Account holder	Nikolaus Müller Kalkwerk-Natursteinwerke GmbH u. Co KG Ahütte	Unten im Hähnchen 1		54579	Üxheim	Germany	142	Mehrkammer-Schachtofen	14240-0024	2005-01-01		-	-	0	Industriestraße		54579	Üxheim	DE	NA	NA	30-Production of lime, or calcination of dolomite/magnesite	NA	NA	NA	NA	NA	NA	48336	47332	48336	52984	48336	56789	66492	64972	66492	62908	66492	58740	66492	70055	66492	60173	46495	73687	45650	43689	44798	46369	43939	53878	43074	NA	42201	NA	41318	NA	40434	NA	48336	48336	48336	66492	66492	66492	66492	66492	46495	45650	44798	43939	43074	42201	41318	40434
